Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,VisitorType,Weekend,Revenue,SessionDuration,TotalPagesViewed
0,0.0,0,0.0,17,336.0,0.0,0.01875,0.0,0.8,1,False,0,336.0,17
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,1,False,0,0.0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,6,189.0,0.066666667,0.116666667,0.0,0.4,1,False,0,189.0,6
0,0.0,0,0.0,6,181.0,0.0,0.016666667,0.0,0.0,1,False,0,181.0,6
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,10,170.0,0.04,0.1,0.0,0.0,1,False,0,170.0,10
2,53.0,0,0.0,4,46.0,0.026666667,0.056,0.0,0.4,1,False,0,99.0,6
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,True,0,0.0,1
1,7.5,0,0.0,19,216.1666667,0.038095238,0.058730159,0.0,0.6,1,False,0,223.6666667,20
0,0.0,0,0.0,6,103.0,0.0,0.05,0.0,0.6,1,False,0,103.0,6
0,0.0,0,0.0,16,129.3333333,0.0,0.0125,0.0,0.6,1,False,0,129.3333333,16
0,0.0,0,0.0,2,162.0,0.0,0.05,0.0,0.0,1,False,0,162.0,2
2,96.0,0,0.0,5,122.0,0.028571429,0.05,0.0,0.0,1,True,0,218.0,7
7,133.1666667,2,80.0,10,246.7916667,0.0,0.008333333,0.0,0.0,2,False,0,459.9583334,19
1,6.0,0,0.0,18,199.5,0.016666667,0.05,0.0,0.4,1,False,0,205.5,19
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,5,151.2,0.0,0.053333333,0.0,0.8,1,False,0,151.2,5
0,0.0,0,0.0,7,212.0,0.028571429,0.028571429,0.0,0.4,1,False,0,212.0,7
2,2.0,0,0.0,0,0.0,0.1,0.1,0.0,0.0,1,True,0,2.0,2
0,0.0,0,0.0,38,314.8333333,0.010526316,0.031578947,0.0,0.6,1,False,0,314.8333333,38
2,48.0,0,0.0,3,66.5,0.05,0.1,0.0,0.0,1,False,0,114.5,5
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,1,False,0,0.0,1
0,0.0,0,0.0,3,57.0,0.0,0.066666667,0.0,0.2,1,False,0,57.0,3
0,0.0,0,0.0,6,117.0,0.083333333,0.088888889,0.0,0.0,1,False,0,117.0,6
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,3,311.0,0.1,0.166666667,0.0,0.6,1,False,0,311.0,3
0,0.0,0,0.0,8,100.0,0.075,0.125,0.0,1.0,1,True,0,100.0,8
1,299.0,0,0.0,4,212.5,0.0,0.04,0.0,0.0,1,True,0,511.5,5
2,14.5,0,0.0,23,316.3333333,0.008333333,0.030833333,0.0,1.0,1,True,0,330.8333333,25
0,0.0,0,0.0,15,298.1666667,0.013333333,0.044444444,0.0,0.4,1,False,0,298.1666667,15
3,177.0,0,0.0,3,184.5,0.04,0.033333333,0.0,0.0,2,False,0,361.5,6
3,76.5,2,66.0,16,315.3666667,0.0,0.014736842,0.0,0.0,1,True,0,457.8666667,21
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,3,29.0,0.0,0.066666667,0.0,0.0,1,True,0,29.0,3
1,5.0,0,0.0,7,228.0,0.0,0.028571429,0.0,0.0,1,False,0,233.0,8
0,0.0,0,0.0,2,205.0,0.0,0.05,0.0,0.0,1,False,0,205.0,2
0,0.0,1,0.0,14,101.0,0.13125,0.16875,0.0,0.6,1,False,0,101.0,15
2,36.5,0,0.0,11,295.9,0.0,0.014219114,0.0,0.0,1,True,0,332.4,13
2,145.0,0,0.0,7,196.5,0.0,0.0125,0.0,0.0,1,False,0,341.5,9
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,2
0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.6,1,False,0,0.0,5
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.6,1,False,0,0.0,2
0,0.0,0,0.0,14,258.0,0.164285714,0.173809524,0.0,0.6,1,False,0,258.0,14
2,123.0,0,0.0,6,178.3333333,0.0,0.023809524,0.0,0.0,1,True,0,301.3333333,8
1,47.0,0,0.0,11,197.5,0.0,0.025,0.0,0.0,2,False,0,244.5,12
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,1,False,0,0.0,1
0,0.0,0,0.0,17,248.9,0.0,0.02745098,0.0,0.8,1,False,0,248.9,17
0,0.0,0,0.0,2,44.0,0.0,0.1,0.0,0.0,1,False,0,44.0,2
0,0.0,0,0.0,15,125.25,0.025,0.05,0.0,0.6,1,False,0,125.25,15
0,0.0,0,0.0,3,17.0,0.0,0.066666667,0.0,0.0,1,False,0,17.0,3
0,0.0,0,0.0,21,358.25,0.038095238,0.075238095,0.0,0.8,1,False,0,358.25,21
1,35.0,0,0.0,13,233.1666667,0.0,0.016666667,0.0,0.0,1,False,0,268.1666667,14
0,0.0,0,0.0,2,28.0,0.0,0.1,0.0,0.0,1,False,0,28.0,2
3,134.0,0,0.0,5,78.5,0.0,0.025,0.0,0.0,1,True,0,212.5,8
0,0.0,0,0.0,10,262.6666667,0.02,0.08,0.0,0.0,1,False,0,262.6666667,10
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,13,0.0,0.2,0.2,0.0,0.8,1,False,0,0.0,13
2,16.66666667,0,0.0,9,63.66666667,0.088888889,0.122222222,0.0,0.2,1,False,0,80.33333334,11
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
1,24.0,0,0.0,10,238.5,0.0,0.011111111,0.0,0.0,2,False,0,262.5,11
0,0.0,0,0.0,3,17.0,0.066666667,0.133333333,0.0,0.0,1,False,0,17.0,3
1,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,1.0,1,True,0,0.0,1
0,0.0,0,0.0,2,59.0,0.0,0.1,0.0,0.0,1,False,0,59.0,2
7,145.0,0,0.0,7,96.0,0.0,0.013333333,0.0,0.0,2,False,0,241.0,14
0,0.0,0,0.0,4,41.0,0.1,0.15,0.0,0.4,1,False,0,41.0,4
0,0.0,0,0.0,10,262.5,0.0,0.02,0.0,0.0,1,False,0,262.5,10
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,6,227.3333333,0.0,0.013333333,0.0,0.0,2,True,0,227.3333333,6
0,0.0,0,0.0,2,0.0,0.0,0.1,0.0,0.0,1,True,0,0.0,2
8,123.0,0,0.0,8,95.0,0.009090909,0.027272727,0.0,0.4,2,False,0,218.0,16
3,84.0,0,0.0,15,183.0952381,0.0,0.016666667,0.0,0.6,2,False,0,267.09523809999996,18
0,0.0,0,0.0,10,366.0,0.02,0.056666667,0.0,0.6,1,False,0,366.0,10
0,0.0,0,0.0,3,133.5,0.1,0.155555556,0.0,0.4,1,False,0,133.5,3
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,1,False,0,0.0,1
0,0.0,0,0.0,25,280.9333333,0.0,0.022666667,0.0,0.4,1,False,0,280.9333333,25
0,0.0,0,0.0,4,44.0,0.0,0.05,0.0,0.0,1,False,0,44.0,4
0,0.0,0,0.0,9,265.6,0.022222222,0.048148148,0.0,0.0,1,False,0,265.6,9
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
4,124.0,0,0.0,3,165.0,0.0,0.033333333,0.0,0.0,1,False,0,289.0,7
0,0.0,0,0.0,5,109.0,0.08,0.1,0.0,0.0,1,True,0,109.0,5
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.4,1,False,0,0.0,2
0,0.0,0,0.0,5,214.0,0.0,0.04,0.0,0.0,1,False,0,214.0,5
0,0.0,0,0.0,7,267.0,0.0,0.033333333,0.0,0.2,1,False,0,267.0,7
1,56.0,0,0.0,11,191.0,0.0,0.018181818,0.0,0.0,2,True,0,247.0,12
0,0.0,0,0.0,10,224.0,0.0,0.01,0.0,0.4,1,False,0,224.0,10
0,0.0,0,0.0,5,210.0,0.16,0.173333333,0.0,0.4,1,False,0,210.0,5
0,0.0,1,0.0,0,0.0,0.2,0.2,0.0,1.0,1,True,0,0.0,1
0,0.0,0,0.0,9,216.0,0.066666667,0.077777778,0.0,0.0,1,False,0,216.0,9
0,0.0,0,0.0,7,317.0,0.025,0.041666667,0.0,0.2,1,False,0,317.0,7
0,0.0,0,0.0,3,127.0,0.0,0.066666667,65.988,0.0,1,False,1,127.0,3
0,0.0,0,0.0,9,0.0,0.2,0.2,0.0,0.8,1,False,0,0.0,9
0,0.0,0,0.0,10,173.25,0.0,0.024,0.0,0.0,1,False,0,173.25,10
0,0.0,0,0.0,14,197.5,0.021428571,0.042857143,0.0,0.4,1,False,0,197.5,14
0,0.0,0,0.0,10,196.5,0.044444444,0.066666667,0.0,0.6,1,False,0,196.5,10
2,28.0,0,0.0,7,115.6666667,0.0,0.02,0.0,1.0,2,True,0,143.6666667,9
0,0.0,0,0.0,11,321.9583333,0.0,0.022222222,0.0,0.0,1,False,0,321.9583333,11
3,9.0,0,0.0,22,169.5,0.009090909,0.031818182,0.0,0.0,1,False,0,178.5,25
0,0.0,0,0.0,9,120.0,0.0,0.044444444,0.0,0.8,1,False,0,120.0,9
1,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,True,0,0.0,2
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,1,False,0,0.0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,True,0,0.0,1
4,15.5,0,0.0,15,312.7,0.01,0.045,0.0,0.8,1,False,0,328.2,19
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,2
0,0.0,0,0.0,6,202.0,0.033333333,0.05,0.0,0.4,1,False,0,202.0,6
0,0.0,0,0.0,5,277.0,0.0,0.04,0.0,0.0,1,False,0,277.0,5
0,0.0,0,0.0,5,226.0,0.086666667,0.133333333,0.0,0.0,1,False,0,226.0,5
0,0.0,0,0.0,5,138.0,0.02,0.1,0.0,0.8,1,False,0,138.0,5
0,0.0,0,0.0,8,59.0,0.0,0.075,0.0,0.8,1,False,0,59.0,8
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,False,0,0.0,1
1,3.0,0,0.0,19,273.0,0.035294118,0.070588235,0.0,0.0,1,False,0,276.0,20
0,0.0,0,0.0,10,0.0,0.2,0.2,0.0,0.8,1,False,0,0.0,10
0,0.0,0,0.0,16,360.0,0.0,0.01875,0.0,0.0,1,False,0,360.0,16
0,0.0,0,0.0,2,40.0,0.0,0.1,0.0,0.0,1,False,0,40.0,2
0,0.0,2,28.0,1,0.0,0.066666667,0.133333333,0.0,0.6,1,False,0,28.0,3
0,0.0,0,0.0,13,227.7,0.027777778,0.038888889,0.0,0.4,1,False,0,227.7,13
2,33.0,0,0.0,12,237.0,0.0,0.014285714,0.0,0.0,1,False,0,270.0,14
0,0.0,0,0.0,6,81.0,0.08,0.133333333,0.0,1.0,1,True,0,81.0,6
0,0.0,0,0.0,12,285.1666667,0.0,0.002597403,0.0,0.0,1,False,0,285.1666667,12
0,0.0,0,0.0,1,340.2,0.066666667,0.075,0.0,0.0,1,True,0,340.2,1
0,0.0,0,0.0,10,231.0,0.12,0.14,0.0,0.0,1,False,0,231.0,10
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,2,False,0,0.0,1
0,0.0,0,0.0,12,293.5,0.05,0.075,0.0,0.6,1,False,0,293.5,12
3,58.33333333,0,0.0,9,229.6666667,0.033333333,0.041666667,0.0,0.0,1,True,0,288.00000003,12
2,32.0,0,0.0,11,155.8333333,0.0,0.034615385,0.0,0.2,1,False,0,187.8333333,13
0,0.0,0,0.0,10,234.0,0.022222222,0.088888889,0.0,0.4,1,False,0,234.0,10
0,0.0,0,0.0,13,197.2,0.030769231,0.038461538,0.0,0.0,1,False,0,197.2,13
1,27.0,0,0.0,4,30.0,0.04,0.08,0.0,0.6,2,False,0,57.0,5
0,0.0,0,0.0,22,231.5,0.036363636,0.072727273,0.0,0.6,1,False,0,231.5,22
0,0.0,0,0.0,4,124.5,0.05,0.07,0.0,0.6,1,False,0,124.5,4
0,0.0,0,0.0,2,12.0,0.05,0.12,0.0,0.6,1,False,0,12.0,2
2,109.0,5,125.0,1,34.0,0.0,0.00952381,0.0,0.0,1,False,0,268.0,8
0,0.0,0,0.0,2,17.0,0.1,0.15,0.0,0.6,1,False,0,17.0,2
3,91.0,0,0.0,13,298.2333333,0.0,0.04,0.0,0.0,1,False,0,389.2333333,16
2,23.0,0,0.0,22,335.6666667,0.0,0.011904762,0.0,0.0,2,True,0,358.6666667,24
0,0.0,0,0.0,4,96.33333333,0.0,0.05,0.0,0.0,1,True,0,96.33333333,4
0,0.0,0,0.0,4,44.0,0.0,0.05,0.0,0.0,2,True,0,44.0,4
7,245.3333333,0,0.0,5,256.6666667,0.027272727,0.051818182,0.0,0.0,1,False,0,502.0,12
0,0.0,0,0.0,5,28.0,0.12,0.16,0.0,0.4,1,False,0,28.0,5
0,0.0,0,0.0,6,63.0,0.0,0.033333333,0.0,0.0,1,False,0,63.0,6
0,0.0,0,0.0,5,42.0,0.04,0.08,0.0,0.0,1,False,0,42.0,5
0,0.0,0,0.0,8,181.0,0.0,0.00625,0.0,1.0,1,True,0,181.0,8
3,117.5,0,0.0,14,285.4166667,0.0,0.00625,0.0,0.0,2,True,0,402.9166667,17
0,0.0,0,0.0,7,61.33333333,0.014285714,0.068571429,0.0,0.0,1,True,0,61.33333333,7
0,0.0,0,0.0,7,128.0,0.028571429,0.057142857,0.0,0.6,1,False,0,128.0,7
1,9.0,0,0.0,22,375.75,0.053968254,0.056349206,0.0,0.0,1,False,0,384.75,23
0,0.0,0,0.0,8,134.0,0.0,0.025,0.0,0.0,1,False,0,134.0,8
1,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,5,331.3333333,0.053333333,0.096,0.0,0.0,1,False,0,331.3333333,5
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,2
0,0.0,0,0.0,8,321.0,0.0,0.05,0.0,0.2,1,False,0,321.0,8
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,13,88.0,0.115384615,0.125641026,0.0,0.6,1,False,0,88.0,13
0,0.0,0,0.0,3,55.0,0.044444444,0.111111111,0.0,0.0,1,False,0,55.0,3
0,0.0,0,0.0,6,65.66666667,0.066666667,0.1,0.0,0.0,1,False,0,65.66666667,6
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,False,0,0.0,1
0,0.0,0,0.0,13,392.0,0.0,0.026923077,0.0,0.6,1,False,0,392.0,13
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,1,False,0,0.0,1
0,0.0,0,0.0,7,40.0,0.142857143,0.157142857,0.0,0.6,1,False,0,40.0,7
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.2,1,False,0,0.0,3
0,0.0,0,0.0,12,281.5,0.016666667,0.020833333,0.0,0.0,1,True,0,281.5,12
0,0.0,0,0.0,13,153.5833333,0.0,0.020512821,0.0,0.0,1,False,0,153.5833333,13
0,0.0,0,0.0,3,109.0,0.0,0.033333333,0.0,0.0,1,True,0,109.0,3
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,1,False,0,0.0,1
0,0.0,0,0.0,7,50.5,0.057142857,0.1,0.0,0.0,1,True,0,50.5,7
0,0.0,2,10.0,15,178.0,0.019607843,0.043137255,0.0,0.0,1,False,0,188.0,17
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,12,173.0,0.0,0.016666667,0.0,0.8,1,False,0,173.0,12
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,4,352.0,0.0,0.05,0.0,0.4,1,False,0,352.0,4
0,0.0,0,0.0,4,2.333333333,0.15,0.1625,0.0,0.0,1,False,0,2.333333333,4
0,0.0,0,0.0,12,121.5,0.025,0.066666667,0.0,0.0,1,True,0,121.5,12
0,0.0,0,0.0,1,12.0,0.0,0.1,0.0,0.0,1,True,0,12.0,1
1,13.0,0,0.0,13,220.3333333,0.0,0.002197802,0.0,0.0,1,False,0,233.3333333,14
0,0.0,0,0.0,3,222.0,0.133333333,0.133333333,0.0,0.0,1,False,0,222.0,3
3,109.0,0,0.0,6,131.0,0.0,0.028571429,0.0,0.0,2,False,0,240.0,9
0,0.0,0,0.0,18,217.0,0.005555556,0.031481481,0.0,0.8,1,False,0,217.0,18
0,0.0,0,0.0,6,241.0,0.0,0.033333333,0.0,0.0,1,False,0,241.0,6
0,0.0,0,0.0,2,49.0,0.0,0.1,0.0,0.0,1,False,0,49.0,2
0,0.0,0,0.0,4,259.0,0.1,0.15,0.0,0.6,1,False,0,259.0,4
0,0.0,0,0.0,3,65.0,0.1,0.111111111,0.0,0.0,1,False,0,65.0,3
2,27.0,2,6.0,6,129.2,0.02962963,0.077777778,0.0,0.0,1,False,0,162.2,10
0,0.0,0,0.0,18,356.0,0.011111111,0.038888889,0.0,0.2,1,False,0,356.0,18
0,0.0,0,0.0,11,151.5,0.016666667,0.066666667,0.0,0.0,1,True,0,151.5,11
0,0.0,0,0.0,4,117.5,0.05,0.05,0.0,0.6,1,False,0,117.5,4
0,0.0,0,0.0,5,102.0,0.0,0.01,0.0,0.0,1,False,0,102.0,5
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
1,19.0,0,0.0,8,87.0,0.0,0.014285714,0.0,0.6,2,False,0,106.0,9
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,9,315.6,0.022222222,0.037037037,0.0,0.0,1,False,0,315.6,9
0,0.0,0,0.0,8,258.8333333,0.0375,0.03125,0.0,0.0,1,True,0,258.8333333,8
3,90.0,0,0.0,4,126.0,0.0,0.014285714,0.0,0.0,2,False,0,216.0,7
0,0.0,0,0.0,2,21.0,0.0,0.1,0.0,0.0,2,False,0,21.0,2
0,0.0,0,0.0,3,11.0,0.033333333,0.166666667,0.0,0.6,1,False,0,11.0,3
2,95.0,0,0.0,10,203.4166667,0.0,0.016666667,0.0,0.0,1,True,0,298.4166667,12
0,0.0,0,0.0,4,60.0,0.05,0.075,0.0,1.0,1,True,0,60.0,4
0,0.0,0,0.0,7,65.0,0.114285714,0.15,0.0,0.0,1,False,0,65.0,7
0,0.0,0,0.0,21,197.3333333,0.00952381,0.041269841,0.0,0.8,1,False,0,197.3333333,21
2,30.0,0,0.0,24,300.6666667,0.008333333,0.025,0.0,0.0,1,False,0,330.6666667,26
0,0.0,0,0.0,8,105.0,0.0,0.0125,0.0,0.0,1,False,0,105.0,8
0,0.0,0,0.0,5,234.9666667,0.0,0.033333333,0.0,0.0,1,False,0,234.9666667,5
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,1,False,0,0.0,1
2,199.0,0,0.0,10,155.0,0.0,0.045454545,0.0,0.0,1,False,0,354.0,12
0,0.0,0,0.0,6,80.0,0.1,0.133333333,0.0,1.0,1,True,0,80.0,6
0,0.0,0,0.0,2,83.0,0.0,0.05,0.0,0.6,2,False,0,83.0,2
0,0.0,0,0.0,5,116.5,0.0,0.05,0.0,0.0,2,False,0,116.5,5
0,0.0,0,0.0,1,43.0,0.0,0.1,0.0,0.0,1,False,0,43.0,1
0,0.0,0,0.0,3,129.0,0.0,0.1,0.0,0.0,1,True,0,129.0,3
0,0.0,0,0.0,8,370.0,0.0,0.025,0.0,0.0,1,True,0,370.0,8
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,23,178.6,0.086956522,0.092753623,0.0,0.6,1,False,0,178.6,23
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,8,24.0,0.15,0.175,0.0,0.4,1,False,0,24.0,8
0,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,1,True,0,0.0,0
0,0.0,0,0.0,6,387.0,0.133333333,0.166666667,0.0,0.0,1,False,0,387.0,6
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,True,0,0.0,1
0,0.0,0,0.0,26,338.2333333,0.024871795,0.078269231,0.0,0.0,1,True,0,338.2333333,26
0,0.0,0,0.0,20,255.75,0.0,0.028421053,0.0,0.0,1,False,0,255.75,20
0,0.0,0,0.0,9,228.5,0.022222222,0.044444444,0.0,0.2,1,False,0,228.5,9
6,450.4,0,0.0,6,72.9,0.0,0.028571429,0.0,0.0,2,False,0,523.3,12
0,0.0,0,0.0,6,21.0,0.0,0.033333333,0.0,0.0,1,False,0,21.0,6
0,0.0,0,0.0,7,59.0,0.0,0.028571429,0.0,0.0,1,False,0,59.0,7
0,0.0,0,0.0,2,23.0,0.0,0.1,0.0,0.8,1,False,0,23.0,2
0,0.0,0,0.0,5,25.0,0.12,0.16,0.0,0.6,1,False,0,25.0,5
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,False,0,0.0,1
0,0.0,0,0.0,3,115.0,0.0,0.066666667,0.0,0.0,1,False,0,115.0,3
0,0.0,0,0.0,15,272.3333333,0.013333333,0.02,0.0,1.0,1,True,0,272.3333333,15
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,16,200.0,0.034375,0.072115385,0.0,0.8,1,False,0,200.0,16
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,1,False,0,0.0,1
0,0.0,0,0.0,5,131.5,0.04,0.093333333,0.0,0.6,1,False,0,131.5,5
0,0.0,0,0.0,11,118.6666667,0.027272727,0.06969697,0.0,0.0,1,False,0,118.6666667,11
1,16.0,0,0.0,7,136.0,0.0,0.00952381,0.0,0.0,1,False,0,152.0,8
0,0.0,0,0.0,2,15.0,0.0,0.1,0.0,0.0,1,False,0,15.0,2
0,0.0,0,0.0,17,252.0,0.023529412,0.052941176,0.0,0.8,1,False,0,252.0,17
5,54.0,0,0.0,4,13.0,0.028571429,0.057142857,0.0,0.8,2,False,0,67.0,9
1,21.0,0,0.0,11,385.0,0.0,0.02,0.0,0.6,1,False,0,406.0,12
2,114.0,0,0.0,17,176.6666667,0.078947368,0.093859649,0.0,0.0,1,False,0,290.6666667,19
0,0.0,0,0.0,2,3.0,0.1,0.15,0.0,0.8,1,False,0,3.0,2
10,150.0,0,0.0,24,304.5230769,0.0,0.007993197,0.0,0.0,1,False,0,454.5230769,34
0,0.0,0,0.0,9,268.5,0.055555556,0.1,0.0,0.8,1,False,0,268.5,9
2,11.0,0,0.0,14,101.25,0.0,0.014285714,0.0,0.8,1,False,0,112.25,16
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,5,73.0,0.04,0.08,0.0,0.4,1,False,0,73.0,5
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,1,True,0,0.0,2
0,0.0,0,0.0,10,60.0,0.0,0.04,0.0,0.0,1,False,0,60.0,10
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,False,0,0.0,1
0,0.0,0,0.0,2,3.0,0.1,0.15,0.0,0.0,1,False,0,3.0,2
0,0.0,0,0.0,7,82.0,0.0,0.057142857,0.0,0.0,1,False,0,82.0,7
0,0.0,0,0.0,23,226.2564103,0.008695652,0.010434783,0.0,0.6,1,False,0,226.2564103,23
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.8,1,False,0,0.0,3
0,0.0,0,0.0,16,177.5,0.025,0.0875,0.0,0.6,1,False,0,177.5,16
0,0.0,0,0.0,7,80.0,0.028571429,0.057142857,0.0,0.0,1,True,0,80.0,7
9,299.0833333,1,0.0,14,212.8333333,0.010526316,0.033684211,0.0,0.0,1,True,0,511.9166666,24
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,1.0,1,True,0,0.0,1
0,0.0,0,0.0,8,125.0,0.0,0.025,0.0,0.0,1,True,0,125.0,8
0,0.0,0,0.0,9,300.0,0.011111111,0.033333333,0.0,0.8,1,False,0,300.0,9
0,0.0,0,0.0,4,56.0,0.1,0.15,0.0,0.0,1,False,0,56.0,4
0,0.0,0,0.0,13,178.8333333,0.0,0.038461538,0.0,0.6,1,False,0,178.8333333,13
0,0.0,0,0.0,7,88.0,0.0,0.057142857,0.0,0.8,1,False,0,88.0,7
0,0.0,0,0.0,25,319.3333333,0.016666667,0.036666667,10.4445,0.0,1,False,1,319.3333333,25
0,0.0,0,0.0,6,224.0,0.0,0.016666667,0.0,0.0,1,False,0,224.0,6
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,2
0,0.0,0,0.0,8,149.0,0.0,0.033333333,64.788,0.0,1,False,1,149.0,8
3,29.0,0,0.0,8,160.5,0.0,0.025,0.0,0.0,1,False,0,189.5,11
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,2
0,0.0,0,0.0,10,3.0,0.14,0.16,0.0,0.8,1,False,0,3.0,10
1,20.0,0,0.0,20,219.5,0.12,0.129761905,0.0,0.8,1,False,0,239.5,21
0,0.0,0,0.0,2,54.5,0.1,0.12,0.0,0.0,1,False,0,54.5,2
8,206.0,0,0.0,8,107.0,0.0,0.02,0.0,0.0,1,False,0,313.0,16
0,0.0,0,0.0,14,342.5,0.0,0.021428571,0.0,0.0,1,False,0,342.5,14
0,0.0,0,0.0,7,176.3333333,0.0,0.011111111,0.0,0.0,1,False,0,176.3333333,7
0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,1,False,0,19.0,2
1,0.0,0,0.0,3,22.0,0.066666667,0.1,0.0,0.8,1,False,0,22.0,4
0,0.0,0,0.0,3,65.0,0.111111111,0.177777778,0.0,0.0,1,False,0,65.0,3
0,0.0,0,0.0,6,28.0,0.066666667,0.133333333,0.0,0.8,1,False,0,28.0,6
0,0.0,0,0.0,10,22.5,0.1,0.106666667,0.0,0.4,1,False,0,22.5,10
0,0.0,0,0.0,15,194.0666667,0.001904762,0.051238095,0.0,0.0,1,False,0,194.0666667,15
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,12,201.6666667,0.018181818,0.054545455,0.0,0.6,1,False,0,201.6666667,12
7,65.83333333,0,0.0,7,156.8333333,0.0,0.02,0.0,0.0,1,False,0,222.66666663,14
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,8,245.0,0.1,0.120833333,0.0,0.0,1,False,0,245.0,8
